timestamp,gps_lat,gps_lon,gps_alt,gps_fix_type,gps_satellites,gps_speed,imu_xacc,imu_yacc,imu_zacc,imu_xgyro,imu_ygyro,imu_zgyro,baro_pressure,baro_temp,mag_x,mag_y,mag_z,label,residual_lat,residual_lon,residual_alt,residual_mag,predicted_lat,predicted_lon,predicted_alt,residual_mag_mean,residual_mag_std,imu_acc_mag
0.0,-35.36325265965853,149.1652307667494,604.59720071002,6,10.0,0.0,95.74447470372846,10.492058599365878,-969.5333782404306,46.95958173692901,32.31470033670889,4.68960991830425,947.5209444653892,249.1472316125001,181.59863932024743,-58.67671869850688,406.1272504254482,0,0.0,0.0,0.0,0.0,-35.36325265965853,149.1652307667494,604.59720071002,0.0,0.0,974.3059371943945
0.1,-35.36325008243104,149.1652475106667,604.2281144805416,6,10.0,1.6941099952663274,-103.85142074997631,-43.63185995916679,-1021.583375888482,9.79382790647562,20.44963465697124,0.4044124021685322,947.52226504435,249.77336939323985,176.55455829061458,-62.727676969579576,410.4181227920745,0,2.57722749097411e-06,1.6743917285566567e-05,-0.3690862294783983,0.3690862298671975,-35.36325265965853,149.1652307667494,604.59720071002,0.18454311493359876,0.2609833759816722,1027.7750000301585
0.2,-35.36324313449101,149.16525236512334,603.8463727095166,6,10.0,0.8475825623703057,48.33588913545686,58.110786807004,-996.5382939707168,-24.91073140692101,-26.44677991142649,-9.934348530425682,947.7509175512404,249.02062860388992,179.08405580321823,-62.99116843921355,408.74046833403753,0,4.449963093122733e-06,-1.1374579941048069e-05,-0.024005058399325208,0.024005061506654258,-35.3632475844541,149.16526373970328,603.8703777679159,0.1310304304579506,0.20651146086541122,999.400716965878
0.3,-35.36324674089385,149.1652738202176,604.3038402156451,6,10.0,2.175608447304928,79.32920969836802,-9.806516774360064,-972.7870646184534,-29.688885252040254,7.615914237486063,19.11767562167375,947.6198026171188,251.63568923796285,180.68950582620067,-61.747365600976025,412.3268849370054,0,-7.6138647955303895e-06,8.853755019799792e-06,0.8268591682746091,0.8268591683570657,-35.363239127029054,149.1652649664626,603.4769810473705,0.3049876149327294,0.3866209130842248,976.0655533167844
0.4,-35.36322935816366,149.16527811798716,604.3834595110868,6,10.0,1.7906147883835817,42.20219066964792,-33.68060078207688,-963.7235180739408,8.097248512993307,-15.85019235633915,19.639646975703684,947.6429525321043,250.9500552408532,178.6346141042857,-59.58488557816461,411.1299946231866,0,1.2745789142343256e-05,-6.556073856245348e-06,0.44214882924359244,0.4421488294759093,-35.3632421039528,149.165284674061,603.9413106818432,0.3324198578413654,0.3403960011230329,965.2349077064982
0.5,-35.363227922675144,149.16528980261205,603.7462479879746,6,10.0,1.1772471541447502,46.2910173336709,25.29549429764196,-1008.3062427962016,13.78046149927344,33.27979812357964,17.704572996992162,947.5711671738142,250.128263893564,179.63169882430265,-58.99817044216592,411.2530300174285,0,1.2225374632635067e-06,-2.864034996719056e-06,-0.4348145138452537,0.4348145138564048,-35.36322914521261,149.16529266664705,604.1810625018198,0.34948563384387193,0.30731578925894426,1009.6851982570314
0.601,-35.36322585446936,149.1653074701538,603.4142250909609,6,10.0,1.778818447293393,-9.12002425071494,65.78544339383342,-969.2764906620148,19.225131800863128,-24.409823627209267,-13.678495061793148,947.5524638681326,249.1534061446736,177.53353122091312,-62.36377228358057,411.5071663830266,0,-2.59375646294302e-06,4.742973686688856e-06,-0.42580360578870113,0.4258036058230167,-35.3632232607129,149.16530272718012,603.8400286967496,0.3603882012694641,0.2820187176562818,971.5491828800679
0.701,-35.363221553355785,149.16531868638285,603.7155952090618,6,10.0,1.201263384259056,155.23457035190475,83.30119295607594,-1002.2466801771257,-4.520898546165715,27.79987728285445,9.119002916977935,947.5968979726676,249.6772991006964,176.6221167986975,-56.96635646890652,409.7394571556042,0,-1.8912860113573515e-06,1.369005133255996e-06,0.23822911440834105,0.238229114419782,-35.363219662069774,149.1653173173777,603.4773660946535,0.3451183154132538,0.264646618784483,1017.612533583542
0.801,-35.36321142751345,149.16533527699585,604.4018273926789,6,10.0,1.943659236531652,33.21972816372747,48.27680152651134,-992.8628906476638,25.993444065838247,6.028082299082965,-9.117276090209646,947.5285005445498,248.40053490257213,180.94063014456643,-58.697878512931,407.8084516433559,0,4.377329688054488e-06,5.01020082310788e-06,0.9379583872787407,0.9379583873023362,-35.363215804843136,149.16533026679502,603.4638690054002,0.4109894345120407,0.31675565142825973,994.5908302061391
0.901,-35.36321571596339,149.16534298908803,604.0040603113242,6,10.0,0.8824237574984227,8.37444378556404,36.90808898870877,-997.0697533399784,-8.274791262697928,0.673124499502155,5.171909039946873,947.6024988208832,250.83677185497015,177.69251339675196,-63.57252428932711,410.2704868004978,0,-6.909976207225554e-06,-2.16204605862913e-06,0.18296272482348286,0.18296272496674212,-35.363208805987185,149.1653451511341,603.8210975865007,0.38818676355751086,0.30722226914607675,997.787768699818
1.001,-35.36319341556883,149.16536484109469,604.748709659455,6,10.0,3.122207219946294,52.22178927288429,59.14869197557675,-933.3527469254584,8.825845868917483,-10.391010540151049,11.147232519551412,947.4224612185604,251.15275008334905,178.95417412931818,-59.22138816053877,412.0031335359117,0,1.364832610306621e-05,8.057255911353423e-06,0.8963408225152989,0.896340822655422,-35.36320706389493,149.16535678383877,603.8523688369397,0.477820845823053,0.31210016221184655,936.6819274602142
1.101,-35.36319216868512,149.16536820943998,604.653241780604,6,10.0,0.3591722286644331,-1.3250984067564175,-19.198936581563604,-951.3492517650373,-10.613498724217298,1.6276664510483645,2.4809857169075404,947.5077200079936,251.42546733809803,179.65227969707587,-60.20838540536923,408.08871526247634,0,4.040901963264787e-06,-4.782972524708384e-06,0.4380318497475173,0.43803184979226945,-35.36319620958708,149.1653729924125,604.2152099308565,0.4847154078155603,0.3101868968722878,951.5438791172726
1.201,-35.363188249674174,149.16537833188812,604.3556483638245,6,10.0,1.085461207190405,-28.55075389961101,-88.56697271736321,-948.8760749841032,29.930613959852515,-32.51570214964956,1.996368108296747,947.5796768903648,249.8046699638108,178.00632421617948,-55.91651397077937,411.240184013058,0,8.270492699580245e-07,-5.5502304405763425e-06,-0.05319007363812034,0.05319007393412546,-35.363189076723444,149.16538388211856,604.4088384374626,0.4876339090583074,0.30547196871066146,953.4280570036692
