timestamp,gps_lat,gps_lon,gps_alt,gps_fix_type,gps_satellites,gps_speed,imu_xacc,imu_yacc,imu_zacc,imu_xgyro,imu_ygyro,imu_zgyro,baro_pressure,baro_temp,mag_x,mag_y,mag_z,label,residual_lat,residual_lon,residual_alt,residual_mag,predicted_lat,predicted_lon,predicted_alt,residual_mag_mean,residual_mag_std,imu_acc_mag
66.135,-35.36145425213432,149.1670367478657,584.09,6,10,0.0,0,0,-1001,0,1,0,945.0282592773438,3058,224,80,-528,1,-1.39812541988249e-07,-1.398125561991037e-07,1.1368683772161603e-13,1.9772480311826423e-07,-35.36145411232178,149.16703688767825,584.0899999999999,9.085223649505601e-08,7.131668253022407e-08,1001.0
66.238,-35.361449099181655,149.16704190081836,584.09,6,10,0.0,0,0,-1001,0,1,1,945.0282592773438,3058,224,80,-528,1,5.6327913000586705e-08,5.632790589515935e-08,1.1368683772161603e-13,7.965969348138691e-08,-35.36144915550957,149.16704184449046,584.0899999999999,8.253589686973019e-08,6.669039337740034e-08,1001.0
66.335,-35.36144424805498,149.16704675194504,584.09,6,10,0.0,0,0,-1000,0,1,0,945.0282592773438,3058,224,80,-528,1,-1.15857702098765e-07,-1.1585768788791029e-07,1.1368683772161603e-13,1.6384752356490328e-07,-35.36144413219728,149.16704686780272,584.0899999999999,9.243398180314408e-08,7.098367220170402e-08,1000.0
66.437,-35.36143916551924,149.16705183448076,584.09,6,10,0.0,0,0,-1001,0,1,1,945.0282592773438,3059,224,80,-528,1,3.460982611613872e-09,3.460996822468587e-09,1.1368683772161603e-13,4.89457859840415e-09,-35.361439168980226,149.16705183101976,584.0899999999999,9.180541777110919e-08,7.180618796941933e-08,1001.0
66.534,-35.36143429394817,149.16705670605182,584.09,6,10,0.0,0,0,-1001,0,0,1,945.0282592773438,3059,224,80,-528,1,-1.2784277458877114e-07,-1.278427816941985e-07,1.1368683772161603e-13,1.807969906991783e-07,-35.3614341661054,149.1670568338946,584.0899999999999,1.0576893280798029e-07,7.439391273684257e-08,1001.0
66.638,-35.36142910035706,149.16706189964296,584.09,6,10,0.0,0,0,-1001,0,0,0,945.0282592773438,3059,224,80,-528,1,1.0972140529474927e-07,1.0972141240017663e-07,1.1368683772161603e-13,1.5516950447480713e-07,-35.36142921007846,149.16706178992155,584.0899999999999,1.0288776893249256e-07,7.15311461609236e-08,1001.0
66.739,-35.36142407410002,149.1670669259,584.09,6,10,0.0,0,0,-1000,0,0,1,945.0282592773438,3059,224,80,-528,1,9.833416214632962e-08,9.833416925175698e-08,1.1368683772161603e-13,1.390655107762768e-07,-35.361424172434184,149.16706682756583,584.0899999999999,1.1349982489860485e-07,6.777496896369286e-08,1000.0
66.837,-35.36141913996792,149.16707186003208,584.09,6,10,0.0,0,0,-1001,0,0,1,945.0282592773438,3059,224,80,-528,1,-3.944030879665661e-09,-3.944052195947734e-09,1.1368683772161603e-13,5.5777170345080366e-09,-35.36141913602389,149.16707186397613,584.0899999999999,1.0410811513162012e-07,7.594589938025456e-08,1001.0
66.934,-35.36141429967737,149.16707670032264,584.09,6,10,0.0,0,0,-1001,0,0,0,945.0282592773438,3060,224,80,-528,1,-1.6604445107759602e-07,-1.6604445818302338e-07,1.1368683772161603e-13,2.3482231969505562e-07,-35.36141413363292,149.1670768663671,584.0899999999999,1.2702648142921924e-07,7.74937062614063e-08,1001.0
67.037,-35.3614091405139,149.1670818594861,584.09,6,10,0.0,0,0,-1001,1,1,0,945.0282592773438,3060,224,80,-528,1,4.877632164834722e-08,4.877631454291986e-08,1.1368683772161603e-13,6.898013057356303e-08,-35.36140918929022,149.1670818107098,584.0899999999999,1.2305387720163475e-07,7.952875083813701e-08,1001.0
67.134,-35.36140429749346,149.16708670250654,584.09,6,10,0.0,0,0,-1001,1,1,1,945.0282592773438,3060,224,80,-528,1,-1.2504551705205813e-07,-1.2504554547376756e-07,1.1368683772161603e-13,1.7684108622619788e-07,-35.36140417244794,149.16708682755208,584.0899999999999,1.209655055124281e-07,7.760090463615944e-08,1001.0
67.236,-35.36139917607164,149.16709182392836,584.09,6,10,0.0,0,0,-1001,0,0,0,945.0282592773438,3060,224,80,-528,1,4.040938961225038e-08,4.040938961225038e-08,1.1368683772161603e-13,5.714750683697603e-08,-35.36139921648103,149.16709178351897,584.0899999999999,1.1871428684798702e-07,7.9241536944401e-08,1001.0
67.334,-35.36139430019713,149.1670966998029,584.09,6,10,0.0,0,0,-1001,0,0,1,945.0282592773438,3060,224,80,-528,1,-9.55956451775819e-08,-9.55955954395904e-08,1.1368683772161603e-13,1.3519262274392378e-07,-35.36139420460148,149.1670967953985,584.0899999999999,1.1584879676588909e-07,7.793544818847478e-08,1001.0
67.438,-35.36138910679674,149.16710189320327,584.09,6,10,0.0,0,0,-1001,0,1,1,945.0282592773438,3061,224,80,-528,1,1.3349843897003666e-07,1.3349847449717345e-07,1.1368683772161603e-13,1.88795328068578e-07,-35.36138924029518,149.1671017597048,584.0899999999999,1.3423887171290647e-07,7.015365365745638e-08,1001.0
