timestamp,gps_lat,gps_lon,gps_alt,gps_fix_type,gps_satellites,gps_speed,imu_xacc,imu_yacc,imu_zacc,imu_xgyro,imu_ygyro,imu_zgyro,baro_pressure,baro_temp,mag_x,mag_y,mag_z,label,residual_lat,residual_lon,residual_alt,residual_mag,predicted_lat,predicted_lon,predicted_alt,residual_mag_mean,residual_mag_std,imu_acc_mag
0.0,-35.36325606556596,149.1652195498756,604.1165006272344,6,10.0,0.0,87.77923713306194,-55.553462159606056,-971.2025276310188,12.367906337386923,-0.3974516878556999,1.2793584664535482,947.5206880516909,249.1517520230612,179.6293220959469,-57.2850298135991,408.2241783765576,0,0.0,0.0,0.0,0.0,-35.36325606556596,149.1652195498756,604.1165006272344,0.0,0.0,976.7424078570875
0.1,-35.363263292128096,149.1652419113964,604.190288972314,6,10.0,2.3500230078446083,33.211318116805934,34.59611893722614,-969.6040692170142,-8.258818523955654,-29.32819330372917,-16.457206634191884,947.5345957066794,248.92614813265743,181.2729454039107,-60.00811447672416,411.8070062598289,0,-7.226562132700565e-06,2.2361520819913494e-05,0.07378834507960619,0.0737883488218015,-35.36325606556596,149.1652195498756,604.1165006272344,0.03689417441090075,0.05217624182445424,970.7893356124009
0.2,-35.36324666780064,149.1652555351432,604.1943729377173,6,10.0,2.1493597646404496,18.799408615252865,-8.938907032997694,-983.7499840398016,-16.133907710404905,-8.966060809271632,-5.954667696080418,947.650035298796,251.06572949944444,179.62846034621157,-58.54900242837505,412.84587721068766,0,2.3628670547282127e-05,-8.050150285043856e-06,-0.0674353650148305,0.06743536963495059,-35.363270296471185,149.16526358529347,604.2618083027321,0.04707457281891736,0.04089133943391687,983.970199203989
0.3,-35.36323210363523,149.16527849083326,604.0378018442568,6,10.0,2.7186000455194925,19.45383589558045,-25.536746154282127,-935.5723555592434,-30.253828355563822,-22.5879927821036,2.3500113804412326,947.5081214959724,249.1391162656,180.8136556999504,-63.99032025454761,410.6075198072662,0,1.3760132702600458e-05,3.745291280665697e-06,-0.2063312997028106,0.20633130019563078,-35.36324586376793,149.16527474554198,604.2441331439596,0.08688875466309572,0.08634472034130639,936.1229671479447
0.4,-35.36323782293897,149.16528707619784,604.240750209908,6,10.0,1.031595464948016,-70.83641879468226,-48.118658881798616,-1003.8346342809836,-33.543519561898314,-16.5575865045196,-2.148064430041788,947.5811478608068,251.2267953720624,174.13038720204997,-59.66482068949321,406.1431771319628,0,-1.0573170591499093e-05,-9.355369172681094e-06,0.16692707810659613,0.16692707870360793,-35.36322724976838,149.16529643156701,604.0738231318014,0.10289641947119817,0.08290225998823321,1007.4806085192282
0.5,-35.36322081214176,149.16528950969877,604.5050482475845,6,10.0,1.7183979411249857,45.475114274606085,-40.83811857876371,-944.93879807129,-7.125833984707123,2.6990341400871887,7.94263750442296,947.589233979404,251.33347950851007,177.60906808696234,-62.97977266458869,411.7456712652336,0,6.347255485650294e-06,-1.822458730771359e-05,0.31686241696900197,0.3168624175566754,-35.36322715939725,149.16530773428607,604.1881858306155,0.13855741915211103,0.11457953202198767,946.9134437992502
0.601,-35.36321913463984,149.16530287448822,604.2099917450211,6,10.0,1.3469655148287023,-58.089860877514056,42.021202748685326,-1007.8214741853252,-23.136097560256403,-24.101862440846347,-16.66678776315871,947.678269394676,249.54468853948777,184.76171918155876,-60.58065754944092,411.9584560009521,0,-3.107412133829257e-06,-9.17781173370713e-06,-0.21133904096006972,0.21133904118219676,-35.36321602722771,149.16531205229995,604.4213307859811,0.14895479372783754,0.10815326509999824,1010.3684165918377
0.701,-35.3632121749608,149.16531607336944,604.0787386589581,6,10.0,1.4921380559916473,57.83669838805054,47.00109706753409,-958.4048233792662,27.38031688726432,10.943003951841252,11.642839195844967,947.6222894879322,250.10629897553972,178.71419715650532,-58.20197137686846,410.6496248747652,0,-1.8244533421807319e-06,-4.756726980303938e-06,-0.2685976139258628,0.2685976139741787,-35.36321035050746,149.16532083009642,604.3473362728839,0.1639101462586302,0.10869871624467263,961.2980767080649
0.801,-35.36320348744828,149.16533136698527,603.7724966102928,6,10.0,1.758884757374847,66.4091252166198,76.16686988692742,-975.4581300851833,9.575337837420191,8.246413066181828,-1.2733693176298295,947.6385438825816,249.38380935159728,180.3260664201342,-62.52092934313824,405.3902661481892,0,6.298302963614333e-07,-2.3774836677148414e-07,-0.45791442243148595,0.4579144224319808,-35.36320411727858,149.16533160473364,604.2304110327243,0.19657728805566915,0.14121885117708444,980.6784016841051
0.901,-35.36320884519387,149.16534480576192,604.5725983156536,6,10.0,1.446741703124964,30.948502559689203,-24.81350775694008,-974.1355357995262,37.07843654909369,3.3227497343331365,-8.064530835581147,947.5565555266838,249.67792556894423,178.10929511749282,-60.167233120862,408.8589458612592,0,-1.2142799540981741e-05,3.129892718334304e-07,0.5685212214003741,0.5685212215301366,-35.363196702394326,149.16534449277265,604.0040770942533,0.23377168140311594,0.1776545249465369,974.9428506765516
