timestamp,gps_lat,gps_lon,gps_alt,gps_fix_type,gps_satellites,gps_speed,imu_xacc,imu_yacc,imu_zacc,imu_xgyro,imu_ygyro,imu_zgyro,baro_pressure,baro_temp,mag_x,mag_y,mag_z,label,residual_lat,residual_lon,residual_alt,residual_mag,predicted_lat,predicted_lon,predicted_alt,residual_mag_mean,residual_mag_std,imu_acc_mag
0.0,-35.36326467936871,149.16522658822456,603.4947971505388,6,10.0,0.0,6.3007819888019485,21.33607125213944,-920.300344339578,-4.2168858960254285,15.033820931801142,1.3300247091726924,947.6971575147976,250.82576831427724,179.9060751641754,-61.9153885472904,409.26365296478536,0,0.0,0.0,0.0,0.0,-35.36326467936871,149.16522658822456,603.4947971505388,0.0,0.0,920.5691997789697
0.1,-35.36325901250593,149.16524798314296,603.7630510397839,6,10.0,2.2132687758103176,13.841750139772046,4.469196861054137,-907.506588158685,18.875502638926925,-14.729656119107489,13.74456731557955,947.5812922958336,251.0586616512415,182.47323626381365,-57.880107864785856,412.40563105958057,0,5.6668627834710605e-06,2.1394918405803764e-05,0.2682538892451021,0.2682538901581473,-35.36326467936871,149.16522658822456,603.4947971505388,0.13412694507907366,0.18968414481049722,907.6231460903429
0.2,-35.363253040886924,149.1652565384838,603.9980563410155,6,10.0,1.043331635626623,-25.355877221601407,10.725877095741442,-949.6005782612094,19.724145749128123,-40.229758263267016,22.20627159581536,947.6748699983968,248.5415176967361,179.04486304421715,-56.6302389545611,410.4949688272417,0,4.790140195609638e-07,-1.2181677163880522e-05,-0.02499969712141592,0.024999700093906015,-35.363253519900944,149.16526872016095,604.0230560381369,0.09775119675068444,0.14818779502913113,949.9995911489506
0.3,-35.36324094693315,149.1652741493156,603.9861179739155,6,10.0,2.1363640014177308,52.19572549302671,53.64902039371094,-954.881705078852,19.34425431237244,12.732453187451968,0.7748910362084559,947.535402923184,250.74099380947783,179.11587309384163,-53.86562516452179,408.3822562913572,0,6.38556923604483e-06,7.246768802815495e-07,-0.26625885999135335,0.2662588600689107,-35.36324733250239,149.1652734246387,604.2523768339069,0.13987811258024102,0.14743967087017668,957.8108799983657
0.4,-35.36323877298725,149.16527755137813,604.0054162458972,6,10.0,0.4037334548345234,128.07418277431464,73.69328721904364,-970.2213581210352,36.0660576453179,12.588102419899872,-17.13950370428691,947.5070167754174,249.70492115426623,178.1718023407245,-61.97274629516305,408.2614815674936,0,-3.696256186458413e-06,-1.1498281196509197e-05,-0.2274516536747342,0.22745165399540185,-35.363235076731065,149.16528904965932,604.2328678995719,0.15739282086327316,0.13355773074190835,981.4087734622527
0.5,-35.363226206962565,149.16529925635732,604.1535316871223,6,10.0,2.508009366131617,-36.93433547218295,-25.817051370036587,-963.450882962863,35.74656023133075,43.466686727491975,4.094975434670744,947.595287521686,250.731896855776,179.58500388772825,-55.59383382316534,410.3394017514568,0,4.212045070062231e-06,4.5797156928983895e-06,-0.0619904926078334,0.0619904929201,-35.363230419007635,149.16529467664162,604.2155221797301,0.1414924328727443,0.12564659956496477,964.504157150261
0.601,-35.36322318674232,149.16530795173267,603.8845944261116,6,10.0,0.9204959692468088,30.905151337768373,48.23926512857756,-956.5319938708958,11.53881873304437,-12.06998249052406,6.963407520779742,947.676352326639,249.76359483864687,177.2841930119636,-59.60183450877204,407.1113922584826,0,-2.686257488448973e-06,-2.7273251248516317e-06,-0.4115902072875315,0.4115902073053335,-35.36322050048483,149.1653106790578,604.2961846333991,0.18007782922025703,0.1535503815177982,958.24611159033
0.701,-35.36321593226757,149.16531655488689,604.0777794121655,6,10.0,1.1253517950381804,43.47885600887873,-135.3931288709497,-941.9934290355012,-2.129447524677394,1.143018724399478,-11.74335603583973,947.6345942994758,250.63593940988804,178.6622990737267,-60.62955820139562,408.4936656023175,0,-1.3436884316320175e-06,-5.889959396654376e-06,-0.07878062535041863,0.0787806255820563,-35.36321458857914,149.16532244484628,604.1565600375159,0.16741567876548197,0.14660189095319753,952.6664319746803
0.801,-35.363214977378384,149.16533660214836,603.6301703040481,6,10.0,2.006999018177237,-22.73903828347443,79.08668303857296,-990.8742939665426,19.699979579646083,18.531205034437576,-2.687882238228388,947.6646932406318,249.52832820515457,180.16043241356573,-58.87001214323089,407.9512491147689,0,-6.91230479077376e-06,4.300324661699051e-06,-0.5515205137234034,0.5515205137834852,-35.36320806507359,149.1653323018237,604.1816908177715,0.2100939937674823,0.18761275881416298,994.2854890522115
0.901,-35.36320514762312,149.16534405365775,604.5126809512434,6,10.0,1.23348725465034,-4.944931326060017,-56.79918694366705,-1015.3040358567476,13.191910158911648,35.58432596909027,-11.936750251386208,947.5543889825274,250.99874079867615,180.40378270916923,-60.78758086777094,406.29623195667216,0,-6.803615022477061e-07,-3.0865973883464903e-06,0.5526578375809095,0.5526578375899476,-35.36320446726162,149.16534714025514,603.9600231136625,0.24435037814972885,0.20741889085291212,1016.9035771449921
